user_id,age_range,gender
257003,3.0,0.0
35830,4.0,0.0
357826,2.0,0.0
276320,0.0,0.0
418444,0.0,0.0
107120,4.0,0.0
145027,5.0,0.0
356445,3.0,0.0
14353,6.0,0.0
315146,3.0,0.0
77565,5.0,0.0
343916,2.0,0.0
12485,3.0,0.0
63242,6.0,0.0
401610,0.0,0.0
177736,2.0,0.0
112060,4.0,0.0
362988,5.0,0.0
314290,0.0,0.0
380869,0.0,0.0
279009,2.0,0.0
407383,3.0,1.0
223022,2.0,0.0
205569,4.0,0.0
6027,0.0,1.0
138098,0.0,2.0
125751,3.0,0.0
242590,0.0,0.0
93946,3.0,1.0
189905,0.0,0.0
143542,3.0,0.0
359374,4.0,0.0
419931,6.0,0.0
115893,0.0,0.0
378467,3.0,0.0
294483,4.0,1.0
155937,3.0,0.0
324375,3.0,0.0
302384,4.0,0.0
396237,3.0,1.0
143614,3.0,0.0
325279,0.0,0.0
265216,0.0,1.0
287601,3.0,0.0
314596,6.0,0.0
302022,0.0,0.0
310763,2.0,0.0
49703,0.0,1.0
58365,4.0,1.0
127892,3.0,0.0
156842,3.0,0.0
73218,0.0,0.0
410875,2.0,0.0
323493,7.0,0.0
366608,3.0,0.0
239591,6.0,0.0
195180,4.0,1.0
253733,0.0,0.0
122021,3.0,0.0
274706,7.0,1.0
60463,3.0,1.0
134195,3.0,0.0
69483,5.0,0.0
196649,5.0,1.0
45139,6.0,0.0
171195,4.0,0.0
112845,3.0,0.0
118539,2.0,1.0
22996,0.0,0.0
193570,2.0,0.0
149719,4.0,0.0
330395,0.0,0.0
126786,0.0,0.0
366167,0.0,0.0
118974,6.0,0.0
60217,5.0,0.0
148479,5.0,0.0
274720,0.0,0.0
166434,4.0,1.0
396542,3.0,0.0
263528,4.0,1.0
156397,4.0,0.0
118139,0.0,0.0
25043,3.0,0.0
359825,0.0,0.0
55377,4.0,1.0
368041,5.0,1.0
205811,0.0,0.0
121867,0.0,0.0
324336,0.0,0.0
359659,3.0,0.0
46042,2.0,0.0
89938,7.0,0.0
309570,0.0,1.0
231312,3.0,0.0
294873,2.0,0.0
298564,2.0,0.0
24756,2.0,1.0
13596,6.0,0.0
283595,5.0,0.0
320142,4.0,0.0
190184,0.0,2.0
167132,3.0,0.0
418740,2.0,0.0
352483,3.0,0.0
334437,0.0,0.0
322042,4.0,0.0
258055,4.0,1.0
63944,3.0,1.0
365118,3.0,0.0
287541,3.0,1.0
277128,5.0,0.0
90164,3.0,1.0
41238,3.0,0.0
39649,2.0,0.0
182349,2.0,0.0
52167,0.0,0.0
233414,0.0,0.0
150269,3.0,0.0
5344,0.0,0.0
422117,6.0,0.0
48377,7.0,0.0
302838,5.0,0.0
126827,0.0,1.0
42673,2.0,1.0
204098,3.0,0.0
254345,3.0,0.0
121858,3.0,1.0
325750,3.0,0.0
132955,3.0,0.0
202883,7.0,1.0
369914,7.0,0.0
286269,3.0,0.0
69643,4.0,0.0
24148,3.0,1.0
39502,2.0,0.0
164179,3.0,1.0
392176,6.0,0.0
121329,0.0,0.0
379489,3.0,0.0
365955,0.0,0.0
349218,2.0,0.0
295574,6.0,0.0
93087,4.0,1.0
164579,0.0,0.0
128480,4.0,1.0
99613,4.0,0.0
133265,4.0,0.0
376220,5.0,0.0
355010,2.0,1.0
341817,5.0,1.0
217051,3.0,0.0
236070,2.0,0.0
360089,5.0,1.0
345640,4.0,0.0
36915,5.0,0.0
228731,6.0,0.0
14930,3.0,0.0
398780,5.0,0.0
405271,6.0,2.0
67678,0.0,0.0
74354,4.0,0.0
124277,0.0,0.0
143330,2.0,0.0
154664,4.0,2.0
157333,6.0,0.0
227981,3.0,0.0
114474,3.0,0.0
352430,3.0,1.0
42078,3.0,0.0
382087,0.0,0.0
290195,0.0,0.0
375005,0.0,0.0
415422,3.0,0.0
110243,0.0,0.0
18096,0.0,0.0
383845,3.0,0.0
253293,3.0,1.0
175933,6.0,0.0
374968,3.0,0.0
120955,4.0,1.0
424069,3.0,0.0
38143,3.0,0.0
143023,6.0,2.0
74846,3.0,0.0
175918,0.0,0.0
89394,0.0,1.0
24254,2.0,1.0
39945,2.0,1.0
89206,6.0,0.0
115071,2.0,0.0
112400,0.0,0.0
373097,3.0,0.0
49524,5.0,0.0
247744,3.0,1.0
114574,3.0,0.0
98082,6.0,0.0
306892,4.0,0.0
187033,0.0,0.0
54238,6.0,1.0
405519,4.0,1.0
204129,3.0,0.0
163362,5.0,0.0
139376,2.0,1.0
327786,5.0,0.0
90327,3.0,0.0
312152,3.0,0.0
187572,3.0,0.0
33690,3.0,0.0
176070,0.0,1.0
229758,3.0,0.0
354730,3.0,1.0
265261,2.0,1.0
46462,2.0,0.0
413519,3.0,0.0
182805,2.0,0.0
12677,0.0,1.0
278746,3.0,0.0
19659,4.0,0.0
146774,3.0,0.0
9539,2.0,1.0
72522,2.0,0.0
379681,2.0,1.0
364377,2.0,0.0
31785,4.0,2.0
294000,3.0,2.0
136048,0.0,0.0
322113,4.0,1.0
213964,4.0,1.0
198103,2.0,0.0
154256,3.0,0.0
19267,3.0,0.0
23921,0.0,1.0
263045,6.0,0.0
172968,0.0,0.0
134151,4.0,0.0
231777,3.0,1.0
343945,3.0,1.0
83511,0.0,0.0
348154,6.0,1.0
34084,3.0,1.0
29738,3.0,0.0
265616,3.0,0.0
361538,4.0,0.0
145103,3.0,1.0
187926,3.0,1.0
284700,3.0,1.0
393338,6.0,1.0
41450,0.0,0.0
35840,4.0,0.0
319540,0.0,0.0
328053,3.0,0.0
264413,0.0,1.0
371477,3.0,1.0
194781,4.0,1.0
281653,3.0,0.0
374707,3.0,0.0
375306,2.0,0.0
195365,3.0,0.0
159621,3.0,0.0
14729,2.0,0.0
314604,3.0,1.0
169844,5.0,1.0
105133,4.0,0.0
197550,4.0,0.0
158316,0.0,1.0
396947,5.0,0.0
348432,3.0,1.0
361397,3.0,0.0
370979,3.0,0.0
154978,0.0,0.0
125619,6.0,1.0
177777,0.0,0.0
398475,3.0,1.0
347943,3.0,0.0
138181,3.0,0.0
170623,3.0,0.0
201017,2.0,0.0
171103,3.0,1.0
249076,2.0,0.0
11915,4.0,0.0
242893,0.0,0.0
43037,3.0,0.0
395204,6.0,0.0
391723,3.0,0.0
90090,2.0,0.0
171327,2.0,0.0
370382,0.0,0.0
276457,4.0,0.0
309993,5.0,2.0
203980,6.0,1.0
233178,0.0,0.0
165522,0.0,0.0
5580,6.0,0.0
170440,4.0,1.0
261314,3.0,2.0
43764,3.0,0.0
404861,3.0,0.0
222233,0.0,1.0
251215,5.0,0.0
390017,2.0,0.0
115750,3.0,0.0
189369,6.0,1.0
362492,0.0,0.0
283562,0.0,0.0
210402,4.0,1.0
219081,6.0,0.0
260442,7.0,0.0
408041,7.0,0.0
129347,5.0,1.0
14187,0.0,0.0
281952,0.0,0.0
283131,4.0,0.0
391452,2.0,0.0
85281,3.0,0.0
24536,2.0,0.0
159405,3.0,0.0
310119,0.0,1.0
78429,3.0,0.0
279055,5.0,0.0
23236,3.0,0.0
249982,3.0,0.0
218282,6.0,1.0
75140,5.0,0.0
333666,5.0,0.0
153182,0.0,0.0
328897,2.0,0.0
120693,0.0,0.0
25454,4.0,0.0
420709,4.0,0.0
70878,4.0,1.0
352019,4.0,0.0
407064,4.0,0.0
275453,3.0,0.0
367170,3.0,0.0
114705,2.0,0.0
304960,4.0,0.0
261795,3.0,0.0
222875,4.0,2.0
229551,5.0,1.0
84150,4.0,1.0
122381,4.0,0.0
105202,3.0,0.0
85885,2.0,0.0
186645,0.0,0.0
299581,5.0,0.0
394730,6.0,1.0
203161,3.0,0.0
386521,6.0,0.0
82680,3.0,0.0
63113,3.0,1.0
368535,2.0,1.0
267827,6.0,0.0
28360,3.0,1.0
348241,0.0,0.0
181158,3.0,1.0
339365,3.0,1.0
283907,3.0,0.0
303022,5.0,0.0
138326,4.0,0.0
317689,0.0,0.0
395093,4.0,1.0
101270,2.0,0.0
328930,5.0,1.0
308596,3.0,2.0
378486,0.0,0.0
402707,3.0,2.0
386595,3.0,1.0
280871,6.0,1.0
179006,3.0,2.0
26385,0.0,0.0
420743,0.0,1.0
400227,3.0,0.0
280752,6.0,0.0
120285,5.0,0.0
83137,2.0,1.0
23946,6.0,0.0
242475,3.0,1.0
361224,3.0,0.0
362249,2.0,1.0
119062,2.0,0.0
154785,0.0,2.0
299323,6.0,0.0
199471,3.0,0.0
392820,0.0,0.0
177846,3.0,1.0
18373,3.0,0.0
364322,3.0,1.0
360302,4.0,0.0
277770,0.0,0.0
401999,0.0,0.0
384644,3.0,0.0
130863,2.0,0.0
240035,3.0,1.0
147658,2.0,1.0
236770,5.0,0.0
106104,2.0,0.0
26294,0.0,0.0
20399,3.0,0.0
139286,0.0,0.0
113780,6.0,0.0
320013,4.0,1.0
181072,3.0,0.0
190176,4.0,1.0
247927,0.0,0.0
123850,7.0,0.0
310502,4.0,0.0
264494,5.0,0.0
56742,5.0,0.0
63830,5.0,1.0
206845,6.0,0.0
112137,5.0,0.0
413762,3.0,1.0
398970,7.0,0.0
288330,3.0,0.0
283746,3.0,1.0
200056,0.0,1.0
268225,0.0,0.0
330829,3.0,0.0
230462,7.0,1.0
235850,0.0,1.0
220677,6.0,0.0
43150,3.0,0.0
247663,3.0,1.0
113950,0.0,0.0
105197,5.0,1.0
41745,6.0,0.0
314452,4.0,0.0
31798,0.0,1.0
84163,3.0,2.0
210794,0.0,0.0
295590,3.0,0.0
115135,5.0,0.0
230765,3.0,0.0
362107,3.0,1.0
88111,3.0,0.0
233642,3.0,0.0
162907,2.0,0.0
239064,3.0,0.0
322185,0.0,1.0
146912,0.0,0.0
280346,0.0,0.0
245711,2.0,1.0
173548,3.0,0.0
230824,4.0,0.0
112905,3.0,0.0
58149,6.0,0.0
279378,5.0,0.0
414947,3.0,0.0
420404,0.0,1.0
45477,2.0,0.0
417625,3.0,0.0
62238,3.0,1.0
44239,2.0,0.0
249537,2.0,0.0
141249,2.0,1.0
4099,3.0,1.0
21637,3.0,0.0
283618,3.0,0.0
48490,3.0,0.0
156541,4.0,0.0
349569,4.0,1.0
21733,6.0,0.0
343040,2.0,0.0
123026,6.0,0.0
282315,0.0,0.0
18018,6.0,0.0
260481,3.0,0.0
306350,2.0,1.0
345820,2.0,1.0
7893,2.0,0.0
423762,2.0,1.0
24903,0.0,1.0
373359,3.0,0.0
322538,0.0,0.0
101940,4.0,1.0
63511,3.0,0.0
217340,4.0,0.0
378973,4.0,1.0
87688,,
205851,3.0,0.0
115774,4.0,0.0
418728,6.0,1.0
156317,5.0,0.0
406340,0.0,0.0
192394,4.0,2.0
423665,3.0,0.0
21681,0.0,0.0
343396,0.0,0.0
105614,3.0,0.0
240952,4.0,1.0
196636,0.0,0.0
85760,4.0,0.0
174890,4.0,1.0
73699,3.0,0.0
72751,0.0,0.0
128467,0.0,0.0
28933,3.0,0.0
257620,4.0,1.0
314373,4.0,0.0
284597,2.0,0.0
60723,5.0,0.0
374720,4.0,0.0
216550,0.0,0.0
154231,0.0,1.0
186458,6.0,0.0
313911,6.0,0.0
315485,6.0,0.0
237254,6.0,0.0
335644,3.0,1.0
26475,4.0,0.0
313283,3.0,0.0
11337,0.0,0.0
242666,3.0,0.0
88959,4.0,0.0
417124,3.0,0.0
78485,5.0,0.0
20224,3.0,0.0
267761,6.0,0.0
239711,2.0,0.0
36013,0.0,0.0
117910,3.0,1.0
392118,2.0,1.0
310430,2.0,0.0
12571,3.0,1.0
155246,0.0,0.0
44779,0.0,0.0
198190,6.0,2.0
360351,6.0,1.0
237470,3.0,1.0
250667,3.0,0.0
185515,6.0,0.0
178253,0.0,1.0
302025,6.0,0.0
157012,0.0,1.0
382205,6.0,0.0
13372,3.0,1.0
183850,0.0,1.0
41306,6.0,0.0
35858,0.0,0.0
75385,4.0,0.0
65822,3.0,1.0
288505,0.0,0.0
84189,2.0,0.0
36225,0.0,0.0
232577,3.0,0.0
365597,0.0,0.0
160257,0.0,0.0
349622,6.0,0.0
322504,3.0,0.0
215103,4.0,0.0
357480,2.0,1.0
87679,3.0,0.0
158865,0.0,0.0
67871,3.0,0.0
158398,3.0,1.0
145585,0.0,1.0
291272,4.0,0.0
121881,6.0,0.0
4785,4.0,1.0
125969,6.0,0.0
377867,3.0,
2115,4.0,1.0
275089,3.0,1.0
364439,0.0,0.0
333291,0.0,0.0
219786,0.0,0.0
166190,5.0,0.0
171738,4.0,1.0
320530,2.0,0.0
94686,2.0,1.0
197094,2.0,1.0
41183,6.0,0.0
301037,0.0,0.0
318969,3.0,1.0
83432,5.0,0.0
115398,2.0,1.0
204431,2.0,0.0
202933,5.0,1.0
277348,3.0,0.0
188317,0.0,1.0
412768,2.0,1.0
283596,6.0,0.0
331840,3.0,1.0
185987,5.0,0.0
209153,2.0,0.0
312734,4.0,0.0
58096,2.0,0.0
87119,6.0,1.0
285039,5.0,1.0
119318,4.0,0.0
69114,5.0,0.0
24887,3.0,0.0
188366,3.0,0.0
82789,4.0,0.0
366443,0.0,0.0
36241,2.0,0.0
62415,2.0,1.0
403959,5.0,1.0
132520,0.0,0.0
185913,2.0,0.0
3501,0.0,1.0
183317,0.0,0.0
339157,4.0,0.0
60431,3.0,0.0
240886,6.0,0.0
209163,3.0,0.0
187814,3.0,1.0
203783,6.0,0.0
14446,4.0,0.0
193057,2.0,1.0
152557,5.0,1.0
98466,5.0,0.0
239206,3.0,0.0
387881,3.0,0.0
47467,7.0,0.0
8334,3.0,0.0
9632,0.0,1.0
293465,5.0,0.0
319768,4.0,0.0
69548,4.0,2.0
161177,3.0,0.0
274960,3.0,0.0
124150,3.0,0.0
326639,6.0,0.0
21954,2.0,0.0
215788,0.0,1.0
97072,4.0,1.0
11522,5.0,1.0
416358,0.0,0.0
241568,0.0,0.0
349566,2.0,1.0
409837,2.0,0.0
195371,4.0,0.0
98254,4.0,0.0
124407,6.0,0.0
24261,4.0,0.0
331029,0.0,0.0
192218,2.0,1.0
391666,5.0,0.0
158073,3.0,0.0
81019,3.0,0.0
122139,0.0,0.0
301175,2.0,1.0
308102,6.0,0.0
142403,3.0,0.0
111740,3.0,0.0
168283,0.0,0.0
214839,0.0,0.0
330619,2.0,0.0
326019,3.0,0.0
249289,3.0,1.0
379747,6.0,0.0
323602,4.0,0.0
162714,6.0,1.0
45017,3.0,1.0
84446,0.0,0.0
39774,3.0,0.0
214207,3.0,0.0
364995,0.0,0.0
269626,3.0,1.0
246449,4.0,0.0
79509,0.0,0.0
147136,0.0,0.0
311199,5.0,0.0
347068,4.0,1.0
355561,3.0,0.0
179757,3.0,1.0
271105,3.0,1.0
198508,0.0,0.0
28721,4.0,2.0
417843,0.0,0.0
112665,0.0,0.0
345009,2.0,1.0
143868,0.0,0.0
339836,3.0,0.0
338577,6.0,0.0
366123,3.0,0.0
210482,2.0,0.0
311045,2.0,0.0
83118,2.0,0.0
7316,5.0,0.0
124801,4.0,0.0
137480,0.0,0.0
47064,0.0,1.0
35310,4.0,0.0
351626,0.0,0.0
334427,0.0,0.0
87813,0.0,
292210,4.0,0.0
243918,5.0,1.0
121108,0.0,0.0
300244,3.0,0.0
288339,6.0,1.0
373469,0.0,1.0
264132,4.0,0.0
308149,4.0,0.0
134172,3.0,0.0
51192,0.0,0.0
141777,0.0,0.0
8859,3.0,0.0
160280,6.0,0.0
243194,2.0,0.0
345631,3.0,1.0
259460,6.0,0.0
217115,0.0,0.0
376727,6.0,0.0
349895,0.0,0.0
270063,0.0,1.0
6582,2.0,0.0
177205,0.0,1.0
29980,2.0,1.0
383081,5.0,0.0
246042,6.0,0.0
141383,3.0,0.0
111036,5.0,0.0
247457,4.0,0.0
99881,0.0,2.0
255838,3.0,1.0
324736,4.0,2.0
418899,2.0,0.0
23402,0.0,0.0
115927,0.0,0.0
279326,4.0,0.0
285000,0.0,1.0
107357,2.0,0.0
418536,8.0,0.0
195531,3.0,0.0
257130,,
279089,3.0,1.0
82645,3.0,1.0
355976,4.0,0.0
177915,3.0,0.0
107656,3.0,1.0
57394,4.0,0.0
188513,0.0,0.0
182682,3.0,0.0
291335,2.0,0.0
258427,0.0,0.0
255591,2.0,0.0
229001,3.0,0.0
356904,4.0,0.0
318790,4.0,0.0
258580,3.0,1.0
404573,3.0,0.0
90428,0.0,2.0
309825,4.0,0.0
90826,6.0,0.0
111340,3.0,0.0
405745,3.0,0.0
192408,3.0,0.0
178238,2.0,1.0
143231,4.0,1.0
291791,0.0,
404640,0.0,0.0
295485,2.0,0.0
74499,4.0,0.0
141314,3.0,1.0
230524,0.0,0.0
8209,3.0,1.0
51709,2.0,1.0
292630,5.0,1.0
6238,4.0,0.0
199228,3.0,1.0
281396,2.0,0.0
221736,3.0,1.0
210856,3.0,0.0
163265,2.0,0.0
259389,3.0,0.0
1887,2.0,0.0
404720,4.0,0.0
205755,0.0,0.0
9470,5.0,0.0
313591,3.0,0.0
208345,4.0,1.0
153348,6.0,0.0
356204,3.0,0.0
229296,0.0,0.0
73880,2.0,1.0
202189,4.0,0.0
403987,2.0,0.0
34401,4.0,0.0
88411,2.0,0.0
151059,0.0,0.0
96149,3.0,0.0
272199,2.0,0.0
92553,3.0,0.0
305273,3.0,0.0
18002,4.0,0.0
374722,4.0,1.0
139520,0.0,0.0
32038,0.0,0.0
354434,2.0,0.0
180435,7.0,0.0
28757,3.0,
374018,3.0,0.0
149007,2.0,0.0
30947,3.0,0.0
88102,5.0,2.0
283428,3.0,0.0
243349,3.0,0.0
69589,3.0,0.0
40167,0.0,1.0
397364,0.0,0.0
43173,0.0,0.0
87620,3.0,0.0
76275,3.0,2.0
181848,7.0,0.0
139759,3.0,1.0
204778,6.0,1.0
97185,0.0,1.0
207900,6.0,1.0
325669,5.0,1.0
260703,3.0,0.0
345969,0.0,1.0
245522,4.0,1.0
36352,0.0,0.0
96029,3.0,0.0
413906,2.0,0.0
248184,4.0,0.0
17929,0.0,0.0
139508,0.0,1.0
254437,3.0,0.0
160483,0.0,0.0
346325,6.0,1.0
189764,3.0,0.0
46500,4.0,0.0
404857,0.0,1.0
154395,4.0,2.0
84090,6.0,0.0
11146,2.0,0.0
133833,4.0,0.0
354113,4.0,0.0
167616,2.0,0.0
175448,3.0,1.0
62214,0.0,1.0
293625,4.0,0.0
77771,4.0,0.0
124896,2.0,1.0
138860,4.0,0.0
75172,3.0,0.0
180109,3.0,0.0
56243,3.0,1.0
214375,4.0,0.0
392667,4.0,0.0
91872,3.0,0.0
36668,4.0,0.0
197882,2.0,0.0
336872,3.0,0.0
406669,3.0,1.0
347934,2.0,0.0
333680,2.0,0.0
322280,5.0,0.0
174190,2.0,1.0
403238,2.0,0.0
225502,4.0,0.0
304632,3.0,0.0
48349,3.0,0.0
316439,3.0,0.0
32876,3.0,0.0
101937,6.0,0.0
137561,4.0,0.0
134826,3.0,0.0
97775,0.0,0.0
398100,2.0,0.0
121236,3.0,1.0
313486,4.0,0.0
162820,2.0,1.0
185197,0.0,0.0
194277,3.0,0.0
154957,6.0,0.0
112259,3.0,0.0
190138,3.0,0.0
66738,5.0,0.0
246933,3.0,0.0
235415,3.0,0.0
154658,2.0,0.0
178948,3.0,0.0
12449,2.0,0.0
346278,3.0,0.0
38379,3.0,0.0
117508,2.0,0.0
78513,6.0,1.0
376096,0.0,0.0
368138,4.0,1.0
330719,0.0,1.0
394136,2.0,1.0
209846,2.0,0.0
399258,0.0,1.0
64675,2.0,0.0
261610,3.0,0.0
409986,3.0,0.0
354912,0.0,0.0
187382,0.0,0.0
165343,4.0,0.0
279805,4.0,0.0
97530,3.0,0.0
296063,2.0,1.0
149189,4.0,0.0
378260,2.0,0.0
158724,5.0,1.0
289431,0.0,0.0
284148,2.0,0.0
299505,0.0,1.0
76145,0.0,0.0
378691,3.0,0.0
20506,0.0,
345488,2.0,1.0
195755,0.0,0.0
96025,3.0,0.0
160903,2.0,1.0
409475,6.0,1.0
293399,4.0,2.0
316468,4.0,0.0
353316,4.0,1.0
417380,2.0,1.0
199453,6.0,1.0
238532,4.0,0.0
247776,0.0,1.0
272396,5.0,0.0
218488,4.0,0.0
108807,3.0,0.0
164784,4.0,0.0
145489,,
215928,0.0,0.0
343263,0.0,0.0
240000,3.0,0.0
183712,0.0,1.0
343825,3.0,0.0
296046,3.0,0.0
196025,3.0,1.0
279672,3.0,0.0
404376,5.0,0.0
160676,0.0,0.0
147412,0.0,
362805,5.0,2.0
175190,3.0,0.0
412543,2.0,0.0
64199,5.0,0.0
47222,0.0,0.0
390277,4.0,0.0
384046,3.0,1.0
357885,3.0,0.0
214502,0.0,0.0
318475,2.0,1.0
87101,0.0,0.0
341826,3.0,0.0
196267,3.0,0.0
326158,4.0,0.0
67876,0.0,0.0
182005,3.0,0.0
392319,0.0,0.0
73157,2.0,0.0
109081,0.0,0.0
350634,2.0,1.0
2695,3.0,0.0
98668,6.0,0.0
279210,0.0,0.0
142532,4.0,1.0
386419,2.0,1.0
400497,2.0,0.0
216400,4.0,1.0
365574,3.0,0.0
228371,0.0,1.0
297663,0.0,0.0
156362,4.0,0.0
166969,3.0,0.0
73450,3.0,1.0
346197,0.0,0.0
195863,0.0,0.0
122091,7.0,0.0
369198,3.0,1.0
236937,4.0,0.0
173762,6.0,1.0
153475,3.0,1.0
48973,3.0,0.0
423004,0.0,0.0
403745,5.0,1.0
95105,3.0,0.0
371210,3.0,1.0
416761,6.0,0.0
149651,6.0,0.0
203415,3.0,
281940,2.0,0.0
182519,3.0,0.0
260511,2.0,0.0
320139,0.0,0.0
102467,3.0,0.0
120124,3.0,0.0
195398,2.0,0.0
46803,3.0,0.0
255632,3.0,1.0
237463,3.0,0.0
149589,5.0,1.0
324501,2.0,1.0
184186,3.0,1.0
3418,2.0,0.0
386129,6.0,0.0
314222,0.0,1.0
101687,3.0,0.0
68328,3.0,0.0
64286,4.0,0.0
162754,6.0,1.0
280059,4.0,0.0
353972,2.0,0.0
49385,2.0,0.0
406387,3.0,1.0
48209,3.0,0.0
421562,0.0,0.0
92418,6.0,0.0
277981,6.0,1.0
318457,0.0,1.0
129417,5.0,0.0
323904,4.0,1.0
153107,4.0,1.0
104214,0.0,0.0
74153,3.0,0.0
228543,3.0,0.0
225664,4.0,1.0
123823,3.0,0.0
349890,0.0,0.0
197059,2.0,1.0
158006,0.0,1.0
291712,0.0,0.0
194114,6.0,0.0
57051,5.0,0.0
31647,3.0,0.0
44904,5.0,0.0
211432,3.0,0.0
231446,3.0,1.0
381385,0.0,0.0
12087,3.0,0.0
26059,4.0,0.0
36688,3.0,0.0
268368,3.0,0.0
97102,2.0,0.0
44754,3.0,0.0
243740,3.0,0.0
295664,0.0,1.0
394431,3.0,0.0
276128,0.0,0.0
379875,5.0,1.0
223182,2.0,0.0
262204,7.0,0.0
40677,5.0,0.0
79939,3.0,0.0
57800,0.0,1.0
163914,3.0,0.0
66297,,
56329,0.0,0.0
209455,5.0,1.0
29989,4.0,0.0
74525,5.0,0.0
272057,3.0,0.0
149290,3.0,0.0
362883,4.0,0.0
317496,3.0,1.0
261362,3.0,1.0
13205,0.0,0.0
119618,3.0,0.0
308269,2.0,0.0
49205,0.0,0.0
100921,0.0,1.0
10704,5.0,2.0
315347,3.0,1.0
317067,4.0,0.0
392840,4.0,1.0
202486,6.0,0.0
395493,2.0,1.0
307903,4.0,0.0
36205,0.0,1.0
142037,0.0,0.0
346832,3.0,0.0
243794,5.0,0.0
106143,0.0,1.0
54424,5.0,0.0
318877,5.0,0.0
373439,0.0,0.0
99693,0.0,0.0
197365,0.0,0.0
388407,5.0,2.0
68860,2.0,1.0
75063,3.0,1.0
109174,0.0,0.0
297336,0.0,0.0
67727,0.0,0.0
256516,2.0,0.0
154944,3.0,1.0
131242,5.0,1.0
108617,2.0,0.0
96837,3.0,1.0
127648,3.0,0.0
191331,3.0,0.0
377830,4.0,0.0
49822,3.0,1.0
83594,0.0,0.0
27012,3.0,0.0
254331,0.0,0.0
193824,6.0,1.0
102418,3.0,0.0
206864,3.0,0.0
282181,2.0,0.0
216006,3.0,0.0
212940,4.0,1.0
384951,0.0,0.0
165440,5.0,2.0
101936,0.0,0.0
131914,3.0,0.0
41483,0.0,0.0
154722,6.0,0.0
290741,0.0,0.0
264640,3.0,0.0
85367,2.0,0.0
148064,0.0,0.0
200972,4.0,1.0
381468,3.0,0.0
284867,3.0,0.0
51586,0.0,0.0
109148,3.0,0.0
93923,7.0,0.0
4595,2.0,0.0
51518,3.0,0.0
283054,4.0,0.0
361099,2.0,0.0
150996,4.0,1.0
305145,4.0,0.0
421496,6.0,0.0
268918,5.0,0.0
135654,2.0,1.0
248095,4.0,1.0
70906,6.0,1.0
256671,2.0,0.0
380946,4.0,0.0
423421,0.0,0.0
319746,6.0,1.0
65164,0.0,0.0
387085,6.0,0.0
85738,4.0,1.0
264864,3.0,0.0
59814,2.0,0.0
357647,3.0,0.0
301496,2.0,0.0
148377,0.0,
238850,2.0,1.0
352373,2.0,0.0
126381,4.0,0.0
350116,3.0,0.0
5221,2.0,2.0
107896,0.0,1.0
310255,5.0,0.0
177405,3.0,0.0
96421,0.0,1.0
168400,5.0,0.0
30573,3.0,0.0
227763,0.0,1.0
82889,2.0,1.0
94822,2.0,1.0
270763,4.0,1.0
96117,3.0,0.0
368341,4.0,1.0
13163,2.0,0.0
280545,4.0,0.0
253573,3.0,0.0
62472,3.0,1.0
260195,3.0,1.0
105177,5.0,0.0
169442,3.0,0.0
240824,0.0,0.0
205534,4.0,0.0
289710,0.0,0.0
411609,3.0,0.0
322268,0.0,0.0
171398,2.0,0.0
107283,3.0,0.0
149870,3.0,0.0
42147,0.0,0.0
244108,8.0,1.0
107810,5.0,0.0
304361,3.0,0.0
87668,4.0,0.0
367799,4.0,0.0
339864,2.0,0.0
316624,5.0,0.0
418382,0.0,0.0
74751,2.0,1.0
363067,0.0,0.0
337633,3.0,0.0
30088,4.0,0.0
376046,2.0,0.0
308120,0.0,0.0
144835,0.0,1.0
30210,2.0,0.0
386567,5.0,0.0
3174,0.0,0.0
217069,6.0,1.0
420000,3.0,1.0
224995,0.0,0.0
35980,3.0,0.0
43662,3.0,0.0
301445,5.0,1.0
386282,2.0,0.0
411336,5.0,1.0
80886,2.0,1.0
264556,0.0,0.0
226254,0.0,1.0
234444,2.0,1.0
36513,3.0,0.0
149334,0.0,1.0
188421,6.0,0.0
332979,3.0,0.0
377563,5.0,0.0
261566,0.0,0.0
316915,0.0,0.0
158778,3.0,0.0
377569,6.0,0.0
164956,2.0,0.0
65117,3.0,0.0
193789,4.0,1.0
302870,4.0,0.0
254812,6.0,0.0
39969,7.0,1.0
33923,7.0,0.0
140853,5.0,1.0
6955,4.0,0.0
158220,2.0,0.0
304947,6.0,0.0
230981,3.0,0.0
44514,2.0,0.0
114656,3.0,0.0
56163,5.0,0.0
384938,3.0,1.0
269356,5.0,0.0
356247,6.0,0.0
421382,2.0,1.0
296661,7.0,0.0
391989,4.0,1.0
283887,3.0,0.0
245252,6.0,0.0
36610,0.0,0.0
19337,0.0,1.0
222763,3.0,1.0
27649,2.0,0.0
168341,6.0,1.0
156637,6.0,0.0
89997,5.0,1.0
151555,2.0,1.0
170342,3.0,0.0
402186,3.0,0.0
188509,3.0,0.0
132542,7.0,1.0
954,3.0,0.0
152504,3.0,1.0
260927,5.0,1.0
362887,5.0,0.0
412405,0.0,1.0
128808,2.0,0.0
264191,0.0,1.0
423621,7.0,0.0
153308,6.0,0.0
408040,4.0,1.0
75525,2.0,0.0
33347,2.0,0.0
112831,6.0,1.0
128284,5.0,0.0
206009,6.0,0.0
366483,2.0,0.0
212814,0.0,0.0
204903,5.0,0.0
67975,0.0,0.0
38709,3.0,
28372,0.0,0.0
262170,3.0,1.0
212820,4.0,1.0
400606,3.0,0.0
249381,2.0,1.0
334659,3.0,0.0
