,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
16182,0.04426559,0.5882353,0.34426227,0.6727276,0.33333334,0.021396225,0.0,0.0,0.032193158
16183,0.032193158,0.5882353,0.36065573,0.6727276,0.33333334,0.02445527,0.0,0.0,0.03923541
16184,0.03923541,0.6029412,0.37704915,0.69091034,0.33333334,0.029804325,0.0,0.0,0.03420523
16185,0.03420523,0.6176471,0.42622948,0.69091034,0.33333334,0.036674358,0.0,0.0,0.027162977
16186,0.027162977,0.6029412,0.4754098,0.7090912,0.33333334,0.042023417,0.0,0.0,0.03118712
16187,0.03118712,0.6029412,0.5081967,0.69091034,0.33333334,0.04737247,0.0,0.0,0.036217302
16188,0.036217302,0.6029412,0.54098356,0.6727276,0.0,0.004580023,0.0,0.0,0.040241446
16189,0.040241446,0.6029412,0.55737704,0.65454674,0.0,0.009929079,0.0,0.0,0.036217302
16190,0.036217302,0.5882353,0.55737704,0.65454674,1.0,0.00075194397,0.0,0.0,0.03722334
16191,0.03722334,0.5735294,0.55737704,0.636364,1.0,0.0022729216,0.0,0.0,0.03722334
16192,0.03722334,0.5882353,0.55737704,0.636364,1.0,0.0053319666,0.0,0.0,0.046277665
16193,0.046277665,0.6029412,0.54098356,0.636364,0.6666667,0.0022900114,0.0,0.0,0.049295772
16194,0.049295772,0.6029412,0.52459013,0.636364,0.6666667,0.0076390677,0.0,0.0,0.056338027
16195,0.056338027,0.6176471,0.5081967,0.65454674,0.6666667,0.012988124,0.0,0.0,0.06841046
16196,0.06841046,0.6176471,0.5081967,0.65454674,0.6666667,0.016047169,0.0,0.0,0.07142857
16197,0.07142857,0.63235295,0.45901638,0.65454674,1.0,0.00075194397,0.0,0.0,0.079476856
16198,0.079476856,0.64705884,0.44262293,0.6727276,0.0,0.00075194397,0.0,0.0,0.090543255
16199,0.090543255,0.64705884,0.44262293,0.6727276,0.6666667,0.00075194397,0.0,0.0,0.0945674
16200,0.0945674,0.63235295,0.44262293,0.6727276,1.0,0.0,0.0,0.0,0.1277666
16201,0.1277666,0.64705884,0.44262293,0.65454674,0.0,0.00075194397,0.0,0.0,0.12273642
16202,0.12273642,0.66176474,0.44262293,0.65454674,1.0,0.0,0.0,0.0,0.15794767
16203,0.15794767,0.64705884,0.44262293,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.14486921
16204,0.14486921,0.64705884,0.45901638,0.65454674,0.33333334,0.0076390677,0.0,0.0,0.09154929
16205,0.09154929,0.64705884,0.44262293,0.65454674,0.33333334,0.010698112,0.0,0.0,0.06841046
16206,0.06841046,0.6176471,0.4754098,0.65454674,0.33333334,0.013757157,0.0,0.0,0.056338027
16207,0.056338027,0.6176471,0.45901638,0.65454674,0.33333334,0.019106213,0.0,0.0,0.04225352
16208,0.04225352,0.5882353,0.49180326,0.6727276,0.33333334,0.025976246,0.0,0.0,0.0472837
16209,0.0472837,0.63235295,0.5081967,0.6727276,0.33333334,0.03284628,0.0,0.0,0.033199195
16210,0.033199195,0.63235295,0.52459013,0.6727276,0.33333334,0.039716315,0.0,0.0,0.027162977
16211,0.027162977,0.64705884,0.52459013,0.6727276,0.33333334,0.046586346,0.0,0.0,0.027162977
16212,0.027162977,0.64705884,0.55737704,0.6727276,0.33333334,0.051935405,0.0,0.0,0.025150904
16213,0.025150904,0.63235295,0.55737704,0.65454674,0.33333334,0.057284463,0.0,0.0,0.008048289
16214,0.008048289,0.5735294,0.57377046,0.636364,1.0,0.00075194397,0.0,0.0,0.016096579
16215,0.016096579,0.5735294,0.57377046,0.636364,1.0,0.0038109892,0.0,0.0,0.011066398
16216,0.011066398,0.5882353,0.57377046,0.636364,0.6666667,0.004580023,0.0,0.0,0.017102616
16217,0.017102616,0.6029412,0.55737704,0.636364,0.33333334,0.0022900114,0.0,0.0,0.019114688
16218,0.019114688,0.63235295,0.5081967,0.636364,0.6666667,0.0022900114,0.0,0.0,0.02112676
16219,0.02112676,0.63235295,0.4754098,0.636364,0.6666667,0.0053490563,0.0,0.0,0.03118712
16220,0.03118712,0.63235295,0.45901638,0.636364,1.0,0.00075194397,0.0,0.0,0.045271628
16221,0.045271628,0.63235295,0.52459013,0.636364,0.33333334,0.004580023,0.0,0.0,0.056338027
16222,0.056338027,0.63235295,0.49180326,0.636364,0.33333334,0.009929079,0.0,0.0,0.06237424
16223,0.06237424,0.63235295,0.44262293,0.636364,0.0,0.0022900114,0.0,0.0,0.07746479
16224,0.07746479,0.6029412,0.36065573,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.06539235
16225,0.06539235,0.63235295,0.3934426,0.65454674,0.33333334,0.0038109892,0.0,0.0,0.06136821
16226,0.06136821,0.6176471,0.37704915,0.65454674,0.33333334,0.0068700337,0.0,0.0,0.054325953
16227,0.054325953,0.5882353,0.34426227,0.65454674,0.33333334,0.013740067,0.0,0.0,0.033199195
16228,0.033199195,0.5735294,0.34426227,0.65454674,0.33333334,0.019089123,0.0,0.0,0.033199195
16229,0.033199195,0.5735294,0.34426227,0.65454674,0.33333334,0.02443818,0.0,0.0,0.027162977
16230,0.027162977,0.5588235,0.34426227,0.65454674,0.33333334,0.031308215,0.0,0.0,0.022132795
16231,0.022132795,0.5735294,0.36065573,0.65454674,0.33333334,0.03665727,0.0,0.0,0.02414487
16232,0.02414487,0.5735294,0.34426227,0.6727276,0.33333334,0.043527305,0.0,0.0,0.032193158
16233,0.032193158,0.5882353,0.45901638,0.6727276,0.33333334,0.05039734,0.0,0.0,0.023138832
16234,0.023138832,0.5441177,0.5081967,0.6727276,0.0,0.004580023,0.0,0.0,0.02112676
16235,0.02112676,0.5294118,0.54098356,0.6727276,0.33333334,0.006101,0.0,0.0,0.028169014
16236,0.028169014,0.5294118,0.55737704,0.65454674,0.33333334,0.009160045,0.0,0.0,0.023138832
16237,0.023138832,0.5294118,0.55737704,0.636364,0.33333334,0.0145091005,0.0,0.0,0.02414487
16238,0.02414487,0.5147059,0.55737704,0.61818314,0.33333334,0.017568145,0.0,0.0,0.023138832
16239,0.023138832,0.5147059,0.57377046,0.5818176,1.0,0.00075194397,0.0,0.0,0.023138832
16240,0.023138832,0.5147059,0.57377046,0.5818176,0.33333334,0.0022900114,0.0,0.0,0.02112676
16241,0.02112676,0.5294118,0.54098356,0.5818176,1.0,0.00075194397,0.0,0.0,0.025150904
16242,0.025150904,0.5441177,0.4754098,0.5818176,0.6666667,0.00075194397,0.0,0.0,0.030181086
16243,0.030181086,0.5882353,0.44262293,0.5818176,1.0,0.00075194397,0.0,0.0,0.04426559
16244,0.04426559,0.6029412,0.40983605,0.5818176,0.6666667,0.0022900114,0.0,0.0,0.043259557
16245,0.043259557,0.5588235,0.40983605,0.5818176,0.6666667,0.0053490563,0.0,0.0,0.06639839
16246,0.06639839,0.5735294,0.40983605,0.5818176,1.0,0.00075194397,0.0,0.0,0.06941649
16247,0.06941649,0.5882353,0.3934426,0.5818176,1.0,0.0022729216,0.0,0.0,0.079476856
16248,0.079476856,0.5882353,0.37704915,0.5818176,0.6666667,0.00075194397,0.0,0.0,0.08450704
16249,0.08450704,0.5588235,0.36065573,0.5636368,0.33333334,0.0022900114,0.0,0.0,0.11569416
16250,0.11569416,0.5882353,0.34426227,0.5636368,0.33333334,0.0038109892,0.0,0.0,0.11368209
16251,0.11368209,0.5735294,0.32786885,0.5636368,0.33333334,0.0068700337,0.0,0.0,0.09154929
16252,0.09154929,0.5588235,0.3114754,0.545454,0.33333334,0.009929079,0.0,0.0,0.056338027
16253,0.056338027,0.5441177,0.3114754,0.545454,0.33333334,0.012988124,0.0,0.0,0.04225352
16254,0.04225352,0.5294118,0.3114754,0.545454,0.33333334,0.016047169,0.0,0.0,0.029175049
16255,0.029175049,0.5294118,0.29508194,0.545454,0.33333334,0.021396225,0.0,0.0,0.03420523
16256,0.03420523,0.5441177,0.34426227,0.5636368,0.33333334,0.026745282,0.0,0.0,0.040241446
16257,0.040241446,0.5588235,0.37704915,0.5636368,0.33333334,0.033615317,0.0,0.0,0.04426559
16258,0.04426559,0.5294118,0.4754098,0.545454,0.33333334,0.038964372,0.0,0.0,0.043259557
16259,0.043259557,0.5147059,0.5081967,0.545454,0.33333334,0.044313427,0.0,0.0,0.05030181
16260,0.05030181,0.5147059,0.52459013,0.5272732,0.33333334,0.04737247,0.0,0.0,0.0472837
16261,0.0472837,0.5147059,0.54098356,0.5090904,1.0,0.00075194397,0.0,0.0,0.04225352
16262,0.04225352,0.5,0.55737704,0.49090958,1.0,0.0022729216,0.0,0.0,0.04828974
16263,0.04828974,0.5,0.55737704,0.47272682,1.0,0.0053319666,0.0,0.0,0.045271628
16264,0.045271628,0.5147059,0.57377046,0.47272682,0.6666667,0.0022900114,0.0,0.0,0.059356134
16265,0.059356134,0.5147059,0.54098356,0.47272682,0.6666667,0.0076390677,0.0,0.0,0.054325953
16266,0.054325953,0.5294118,0.52459013,0.47272682,0.6666667,0.0145091005,0.0,0.0,0.05533199
16267,0.05533199,0.5588235,0.5081967,0.47272682,0.6666667,0.019858157,0.0,0.0,0.06338028
16268,0.06338028,0.5735294,0.4754098,0.47272682,0.6666667,0.025207214,0.0,0.0,0.08450704
16269,0.08450704,0.5882353,0.42622948,0.47272682,1.0,0.00075194397,0.0,0.0,0.09255533
16270,0.09255533,0.5882353,0.37704915,0.47272682,0.6666667,0.00075194397,0.0,0.0,0.11368209
16271,0.11368209,0.6029412,0.36065573,0.47272682,0.0,0.00075194397,0.0,0.0,0.13983902
16272,0.13983902,0.6029412,0.37704915,0.47272682,0.0,0.0022729216,0.0,0.0,0.13581489
16273,0.13581489,0.5735294,0.34426227,0.47272682,0.33333334,0.0022900114,0.0,0.0,0.16197182
16274,0.16197182,0.5882353,0.34426227,0.47272682,1.0,0.0,0.0,0.0,0.14587525
16275,0.14587525,0.5735294,0.32786885,0.45454597,0.33333334,0.00075194397,0.0,0.0,0.15492958
16276,0.15492958,0.5735294,0.3114754,0.45454597,0.33333334,0.0038109892,0.0,0.0,0.13983902
16277,0.13983902,0.5735294,0.32786885,0.45454597,1.0,0.00075194397,0.0,0.0,0.15392354
16278,0.15392354,0.5588235,0.29508194,0.45454597,0.33333334,0.00075194397,0.0,0.0,0.1056338
16279,0.1056338,0.5735294,0.3114754,0.45454597,0.33333334,0.0022729216,0.0,0.0,0.11569416
16280,0.11569416,0.5735294,0.32786885,0.45454597,1.0,0.00075194397,0.0,0.0,0.10261569
16281,0.10261569,0.5735294,0.36065573,0.45454597,0.33333334,0.004580023,0.0,0.0,0.07847082
16282,0.07847082,0.5882353,0.3934426,0.45454597,0.33333334,0.0076390677,0.0,0.0,0.083501
16283,0.083501,0.5882353,0.45901638,0.43636322,1.0,0.00075194397,0.0,0.0,0.090543255
16284,0.090543255,0.5735294,0.4754098,0.45454597,1.0,0.0022729216,0.0,0.0,0.09657948
16285,0.09657948,0.5882353,0.5081967,0.41818237,0.6666667,0.0022900114,0.0,0.0,0.09657948
16286,0.09657948,0.5882353,0.52459013,0.39999962,0.6666667,0.0053490563,0.0,0.0,0.11468813
16287,0.11468813,0.5882353,0.52459013,0.39999962,0.6666667,0.0084081,0.0,0.0,0.15392354
16288,0.15392354,0.6029412,0.5081967,0.39999962,1.0,0.00075194397,0.0,0.0,0.1529175
16289,0.1529175,0.6176471,0.49180326,0.39999962,0.6666667,0.00075194397,0.0,0.0,0.18008047
16290,0.18008047,0.6176471,0.4754098,0.41818237,0.6666667,0.0022729216,0.0,0.0,0.20925553
16291,0.20925553,0.63235295,0.45901638,0.41818237,1.0,0.00075194397,0.0,0.0,0.25653923
16292,0.25653923,0.64705884,0.44262293,0.41818237,1.0,0.0022729216,0.0,0.0,0.19818912
16293,0.19818912,0.63235295,0.44262293,0.41818237,1.0,0.0037938994,0.0,0.0,0.21227363
16294,0.21227363,0.64705884,0.44262293,0.41818237,1.0,0.005314877,0.0,0.0,0.22937626
16295,0.22937626,0.64705884,0.44262293,0.41818237,1.0,0.006835854,0.0,0.0,0.2535211
16296,0.2535211,0.64705884,0.40983605,0.41818237,1.0,0.008356832,0.0,0.0,0.278672
16297,0.278672,0.64705884,0.40983605,0.41818237,0.33333334,0.0022900114,0.0,0.0,0.20925553
16298,0.20925553,0.64705884,0.3934426,0.43636322,0.33333334,0.0053490563,0.0,0.0,0.07344064
16299,0.07344064,0.63235295,0.42622948,0.45454597,0.33333334,0.0084081,0.0,0.0,0.043259557
16300,0.043259557,0.5882353,0.49180326,0.45454597,0.33333334,0.01833718,0.0,0.0,0.019114688
16301,0.019114688,0.5882353,0.4754098,0.45454597,0.33333334,0.028266259,0.0,0.0,0.016096579
16302,0.016096579,0.5735294,0.42622948,0.47272682,0.33333334,0.033615317,0.0,0.0,0.02112676
16303,0.02112676,0.5441177,0.45901638,0.49090958,0.33333334,0.04048535,0.0,0.0,0.030181086
16304,0.030181086,0.5588235,0.3934426,0.49090958,1.0,0.00075194397,0.0,0.0,0.038229376
16305,0.038229376,0.5294118,0.5081967,0.5272732,0.33333334,0.006101,0.0,0.0,0.043259557
16306,0.043259557,0.5147059,0.5081967,0.5272732,0.33333334,0.011450056,0.0,0.0,0.03923541
16307,0.03923541,0.5,0.54098356,0.5272732,0.33333334,0.025207214,0.0,0.0,0.043259557
16308,0.043259557,0.45588237,0.55737704,0.5090904,0.33333334,0.04048535,0.0,0.0,0.03420523
16309,0.03420523,0.47058827,0.57377046,0.49090958,0.33333334,0.057284463,0.0,0.0,0.04225352
16310,0.04225352,0.44117647,0.57377046,0.49090958,0.33333334,0.074083574,0.0,0.0,0.041247483
16311,0.041247483,0.4264706,0.57377046,0.47272682,0.33333334,0.09088269,0.0,0.0,0.046277665
16312,0.046277665,0.4264706,0.55737704,0.47272682,0.33333334,0.103101775,0.0,0.0,0.041247483
16313,0.041247483,0.4264706,0.55737704,0.47272682,0.33333334,0.11837991,0.0,0.0,0.045271628
16314,0.045271628,0.4264706,0.54098356,0.47272682,0.33333334,0.12524994,0.0,0.0,0.05030181
16315,0.05030181,0.4264706,0.54098356,0.49090958,0.33333334,0.13365805,0.0,0.0,0.0472837
16316,0.0472837,0.4264706,0.54098356,0.5090904,0.6666667,0.004580023,0.0,0.0,0.06539235
16317,0.06539235,0.44117647,0.49180326,0.5090904,0.33333334,0.006101,0.0,0.0,0.075452715
16318,0.075452715,0.45588237,0.40983605,0.5272732,0.33333334,0.011450056,0.0,0.0,0.023138832
16319,0.023138832,0.47058827,0.42622948,0.545454,1.0,0.00075194397,0.0,0.0,0.017102616
16320,0.017102616,0.39705884,0.45901638,0.545454,0.33333334,0.009160045,0.0,0.0,0.02112676
16321,0.02112676,0.39705884,0.40983605,0.5636368,0.33333334,0.017568145,0.0,0.0,0.015090543
16322,0.015090543,0.39705884,0.42622948,0.5818176,0.33333334,0.029787235,0.0,0.0,0.0070422534
16323,0.0070422534,0.39705884,0.40983605,0.5818176,0.33333334,0.038195334,0.0,0.0,0.0060362173
16324,0.0060362173,0.39705884,0.36065573,0.6000004,0.33333334,0.04506537,0.0,0.0,0.0060362173
16325,0.0060362173,0.39705884,0.34426227,0.6000004,0.33333334,0.051935405,0.0,0.0,0.0070422534
16326,0.0070422534,0.39705884,0.3934426,0.61818314,0.33333334,0.060343504,0.0,0.0,0.008048289
16327,0.008048289,0.39705884,0.32786885,0.61818314,0.33333334,0.06569256,0.0,0.0,0.0090543255
16328,0.0090543255,0.39705884,0.37704915,0.636364,0.33333334,0.07562164,0.0,0.0,0.010060362
16329,0.010060362,0.39705884,0.40983605,0.65454674,0.33333334,0.08784073,0.0,0.0,0.0090543255
16330,0.0090543255,0.36764708,0.44262293,0.65454674,0.33333334,0.10005982,0.0,0.0,0.012072435
16331,0.012072435,0.36764708,0.45901638,0.65454674,0.33333334,0.10846792,0.0,0.0,0.012072435
16332,0.012072435,0.38235295,0.45901638,0.65454674,0.33333334,0.113816984,0.0,0.0,0.018108651
16333,0.018108651,0.38235295,0.45901638,0.636364,0.0,0.004580023,0.0,0.0,0.0090543255
16334,0.0090543255,0.38235295,0.4754098,0.61818314,0.6666667,0.006101,0.0,0.0,0.018108651
16335,0.018108651,0.36764708,0.4754098,0.6000004,0.0,0.004580023,0.0,0.0,0.019114688
16336,0.019114688,0.36764708,0.4754098,0.6000004,0.6666667,0.0022900114,0.0,0.0,0.017102616
16337,0.017102616,0.38235295,0.44262293,0.61818314,0.6666667,0.0053490563,0.0,0.0,0.019114688
16338,0.019114688,0.4264706,0.42622948,0.61818314,0.6666667,0.0068700337,0.0,0.0,0.03420523
16339,0.03420523,0.45588237,0.37704915,0.61818314,0.6666667,0.0083910115,0.0,0.0,0.058350097
16340,0.058350097,0.5294118,0.34426227,0.636364,1.0,0.00075194397,0.0,0.0,0.07444668
16341,0.07444668,0.5,0.34426227,0.636364,1.0,0.0015209778,0.0,0.0,0.08953722
16342,0.08953722,0.5,0.3114754,0.636364,0.6666667,0.00075194397,0.0,0.0,0.08853118
16343,0.08853118,0.5,0.3114754,0.636364,0.6666667,0.0022729216,0.0,0.0,0.07847082
16344,0.07847082,0.5,0.32786885,0.636364,0.6666667,0.0053319666,0.0,0.0,0.093561366
16345,0.093561366,0.47058827,0.32786885,0.636364,0.6666667,0.0083910115,0.0,0.0,0.12676056
16346,0.12676056,0.45588237,0.29508194,0.636364,1.0,0.00075194397,0.0,0.0,0.14587525
16347,0.14587525,0.45588237,0.3114754,0.61818314,0.6666667,0.00075194397,0.0,0.0,0.1418511
16348,0.1418511,0.45588237,0.3114754,0.61818314,1.0,0.00075194397,0.0,0.0,0.14486921
16349,0.14486921,0.47058827,0.32786885,0.61818314,0.0,0.0022900114,0.0,0.0,0.1277666
16350,0.1277666,0.45588237,0.3114754,0.61818314,1.0,0.00075194397,0.0,0.0,0.12474848
16351,0.12474848,0.47058827,0.29508194,0.61818314,0.33333334,0.00075194397,0.0,0.0,0.13480885
16352,0.13480885,0.5,0.26229507,0.636364,1.0,0.00075194397,0.0,0.0,0.11468813
16353,0.11468813,0.5,0.34426227,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.08450704
16354,0.08450704,0.5,0.37704915,0.65454674,0.33333334,0.0053490563,0.0,0.0,0.08853118
16355,0.08853118,0.47058827,0.42622948,0.65454674,1.0,0.00075194397,0.0,0.0,0.11871227
16356,0.11871227,0.45588237,0.44262293,0.636364,0.6666667,0.0022900114,0.0,0.0,0.11368209
16357,0.11368209,0.47058827,0.45901638,0.61818314,0.6666667,0.0053490563,0.0,0.0,0.11066398
16358,0.11066398,0.47058827,0.49180326,0.6000004,1.0,0.0022900114,0.0,0.0,0.12977867
16359,0.12977867,0.47058827,0.49180326,0.6000004,0.6666667,0.0022900114,0.0,0.0,0.12474848
16360,0.12474848,0.47058827,0.49180326,0.6000004,1.0,0.00075194397,0.0,0.0,0.12877263
16361,0.12877263,0.5147059,0.44262293,0.6000004,1.0,0.0022729216,0.0,0.0,0.15090543
16362,0.15090543,0.5,0.44262293,0.6000004,1.0,0.0037938994,0.0,0.0,0.17907444
16363,0.17907444,0.5294118,0.3934426,0.61818314,0.6666667,0.00075194397,0.0,0.0,0.17907444
16364,0.17907444,0.5441177,0.36065573,0.61818314,1.0,0.00075194397,0.0,0.0,0.20523138
16365,0.20523138,0.5441177,0.36065573,0.636364,1.0,0.0022729216,0.0,0.0,0.24346076
16366,0.24346076,0.5441177,0.34426227,0.636364,0.0,0.00075194397,0.0,0.0,0.2364185
16367,0.2364185,0.5294118,0.32786885,0.65454674,0.0,0.0038109892,0.0,0.0,0.20523138
16368,0.20523138,0.5294118,0.3114754,0.65454674,0.0,0.0068700337,0.0,0.0,0.31589535
16369,0.31589535,0.5294118,0.34426227,0.65454674,1.0,0.0,0.0,0.0,0.33501005
16370,0.33501005,0.5294118,0.29508194,0.6727276,0.33333334,0.00075194397,0.0,0.0,0.2867203
16371,0.2867203,0.5441177,0.29508194,0.6727276,0.0,0.00075194397,0.0,0.0,0.29074445
16372,0.29074445,0.5441177,0.29508194,0.6727276,0.33333334,0.00075194397,0.0,0.0,0.22635815
16373,0.22635815,0.5441177,0.29508194,0.65454674,1.0,0.00075194397,0.0,0.0,0.18410462
16374,0.18410462,0.5441177,0.29508194,0.65454674,1.0,0.0015209778,0.0,0.0,0.19114688
16375,0.19114688,0.5441177,0.27868852,0.6727276,1.0,0.0030419554,0.0,0.0,0.1861167
16376,0.1861167,0.5147059,0.26229507,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.1891348
16377,0.1891348,0.5441177,0.3114754,0.69091034,0.33333334,0.0053490563,0.0,0.0,0.17303823
16378,0.17303823,0.5588235,0.37704915,0.69091034,0.33333334,0.010698112,0.0,0.0,0.1861167
16379,0.1861167,0.5588235,0.40983605,0.69091034,0.33333334,0.013757157,0.0,0.0,0.1861167
16380,0.1861167,0.6029412,0.45901638,0.6727276,0.33333334,0.016816203,0.0,0.0,0.19517101
16381,0.19517101,0.6029412,0.4754098,0.65454674,1.0,0.00075194397,0.0,0.0,0.19617705
16382,0.19617705,0.6176471,0.4754098,0.65454674,1.0,0.0022729216,0.0,0.0,0.17404427
16383,0.17404427,0.63235295,0.4754098,0.636364,0.6666667,0.0022900114,0.0,0.0,0.15895371
16384,0.15895371,0.63235295,0.4754098,0.61818314,1.0,0.00075194397,0.0,0.0,0.16599597
16385,0.16599597,0.63235295,0.44262293,0.61818314,1.0,0.0022729216,0.0,0.0,0.16901408
16386,0.16901408,0.6176471,0.42622948,0.61818314,1.0,0.0030419554,0.0,0.0,0.18511066
16387,0.18511066,0.63235295,0.42622948,0.61818314,1.0,0.004562933,0.0,0.0,0.20724346
16388,0.20724346,0.6176471,0.3934426,0.61818314,0.33333334,0.00075194397,0.0,0.0,0.20623742
16389,0.20623742,0.63235295,0.3934426,0.61818314,1.0,0.00075194397,0.0,0.0,0.1861167
16390,0.1861167,0.63235295,0.3934426,0.636364,1.0,0.0022729216,0.0,0.0,0.22635815
16391,0.22635815,0.63235295,0.37704915,0.636364,1.0,0.0037938994,0.0,0.0,0.20724346
16392,0.20724346,0.64705884,0.3934426,0.636364,1.0,0.005314877,0.0,0.0,0.20724346
16393,0.20724346,0.64705884,0.3934426,0.636364,0.33333334,0.0022900114,0.0,0.0,0.18812877
16394,0.18812877,0.63235295,0.3934426,0.636364,0.33333334,0.0038109892,0.0,0.0,0.19617705
16395,0.19617705,0.6176471,0.3934426,0.636364,0.33333334,0.0068700337,0.0,0.0,0.20321931
16396,0.20321931,0.6176471,0.3934426,0.636364,0.33333334,0.009929079,0.0,0.0,0.18511066
16397,0.18511066,0.6029412,0.34426227,0.636364,0.33333334,0.012988124,0.0,0.0,0.18712273
16398,0.18712273,0.6176471,0.36065573,0.636364,1.0,0.00075194397,0.0,0.0,0.1780684
16399,0.1780684,0.6029412,0.34426227,0.636364,0.33333334,0.00075194397,0.0,0.0,0.19416498
16400,0.19416498,0.5882353,0.3114754,0.65454674,0.33333334,0.006101,0.0,0.0,0.19416498
16401,0.19416498,0.6176471,0.34426227,0.65454674,0.33333334,0.009160045,0.0,0.0,0.1498994
16402,0.1498994,0.64705884,0.42622948,0.6727276,1.0,0.00075194397,0.0,0.0,0.15492958
16403,0.15492958,0.64705884,0.45901638,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.0
16404,0.0,0.66176474,0.4754098,0.65454674,1.0,0.00075194397,0.0,0.0,0.0
16405,0.0,0.66176474,0.4754098,0.65454674,1.0,0.0022729216,0.0,0.0,0.2112676
16406,0.2112676,0.67647064,0.49180326,0.636364,0.6666667,0.0022900114,0.0,0.0,0.22535211
16407,0.22535211,0.67647064,0.49180326,0.636364,0.6666667,0.0053490563,0.0,0.0,0.27263582
16408,0.27263582,0.67647064,0.49180326,0.636364,1.0,0.00075194397,0.0,0.0,0.30784708
16409,0.30784708,0.6911765,0.4754098,0.636364,0.6666667,0.00075194397,0.0,0.0,0.34406438
16410,0.34406438,0.67647064,0.45901638,0.65454674,1.0,0.00075194397,0.0,0.0,0.36016095
16411,0.36016095,0.6911765,0.4754098,0.65454674,1.0,0.0022729216,0.0,0.0,0.38229376
16412,0.38229376,0.6911765,0.4754098,0.65454674,1.0,0.0037938994,0.0,0.0,0.33802816
16413,0.33802816,0.67647064,0.45901638,0.6727276,0.6666667,0.004580023,0.0,0.0,0.167002
16414,0.167002,0.66176474,0.45901638,0.6727276,0.6666667,0.0076390677,0.0,0.0,0.13279678
16415,0.13279678,0.63235295,0.45901638,0.6727276,0.6666667,0.012988124,0.0,0.0,0.12877263
16416,0.12877263,0.6176471,0.44262293,0.65454674,0.6666667,0.016047169,0.0,0.0,0.1277666
16417,0.1277666,0.6176471,0.44262293,0.65454674,0.6666667,0.019106213,0.0,0.0,0.10060362
16418,0.10060362,0.63235295,0.42622948,0.636364,1.0,0.00075194397,0.0,0.027777778,0.093561366
16419,0.093561366,0.63235295,0.42622948,0.636364,1.0,0.0022729216,0.0,0.055555556,0.10362173
16420,0.10362173,0.64705884,0.3934426,0.636364,1.0,0.0037938994,0.0,0.083333336,0.11368209
16421,0.11368209,0.66176474,0.3934426,0.61818314,0.33333334,0.00075194397,0.0,0.11111111,0.11167002
16422,0.11167002,0.66176474,0.40983605,0.6000004,0.33333334,0.006101,0.0,0.1388889,0.11167002
16423,0.11167002,0.66176474,0.40983605,0.5818176,0.33333334,0.009160045,0.0,0.16666667,0.11368209
16424,0.11368209,0.67647064,0.40983605,0.5818176,0.33333334,0.0145091005,0.0,0.19444445,0.12676056
16425,0.12676056,0.67647064,0.40983605,0.5818176,0.33333334,0.019858157,0.0,0.22222222,0.12173038
16426,0.12173038,0.67647064,0.40983605,0.5636368,0.0,0.0022900114,0.0,0.25,0.1277666
16427,0.1277666,0.67647064,0.42622948,0.545454,0.33333334,0.004580023,0.0,0.2777778,0.119718306
16428,0.119718306,0.6911765,0.42622948,0.5272732,0.33333334,0.0076390677,0.0,0.30555555,0.09959758
16429,0.09959758,0.6911765,0.42622948,0.5272732,0.33333334,0.010698112,0.0,0.33333334,0.10764587
16430,0.10764587,0.6911765,0.44262293,0.5090904,0.0,0.0022900114,0.0,0.0,0.11468813
16431,0.11468813,0.7058824,0.44262293,0.49090958,0.33333334,0.0022900114,0.0,0.0,0.119718306
16432,0.119718306,0.7058824,0.45901638,0.49090958,0.33333334,0.0053490563,0.0,0.0,0.15392354
16433,0.15392354,0.7058824,0.45901638,0.47272682,0.33333334,0.010698112,0.0,0.0,0.16096579
16434,0.16096579,0.7058824,0.45901638,0.47272682,0.33333334,0.016047169,0.0,0.0,0.10965794
16435,0.10965794,0.67647064,0.42622948,0.47272682,0.33333334,0.019106213,0.0,0.0,0.112676054
16436,0.112676054,0.67647064,0.40983605,0.47272682,0.33333334,0.022165257,0.0,0.0,0.167002
16437,0.167002,0.67647064,0.40983605,0.47272682,0.33333334,0.029035293,0.0,0.0,0.14486921
16438,0.14486921,0.6911765,0.44262293,0.47272682,0.33333334,0.035905324,0.0,0.0,0.13682093
16439,0.13682093,0.6911765,0.42622948,0.49090958,0.33333334,0.041254383,0.0,0.0,0.12877263
16440,0.12877263,0.67647064,0.40983605,0.47272682,1.0,0.00075194397,0.0,0.0,0.13983902
16441,0.13983902,0.67647064,0.40983605,0.45454597,0.33333334,0.0022900114,0.0,0.0,0.1418511
16442,0.1418511,0.66176474,0.3934426,0.45454597,0.33333334,0.0053490563,0.0,0.0,0.15794767
16443,0.15794767,0.66176474,0.3934426,0.45454597,0.33333334,0.010698112,0.0,0.0,0.14285713
16444,0.14285713,0.67647064,0.40983605,0.43636322,0.33333334,0.017568145,0.0,0.0,0.1277666
16445,0.1277666,0.67647064,0.42622948,0.43636322,0.33333334,0.022917202,0.0,0.0,0.09557344
