,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
5300,10744380552457608250,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79dac861,1bd6348d,1,0,17037,320,50,1934,2,39,100119,16
5301,10744575040596884102,0,14102100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79260e49,1f0bc64f,1,0,17654,300,250,1994,2,39,100084,33
5302,10744694310932919407,0,14102100,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce241b88,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
5303,10744814074598518984,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b36c2fd,c6263d8a,1,0,15706,320,50,1722,0,35,-1,79
5304,1074482138398794602,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,fceef715,1aea2343,4ea23a13,1,0,20633,320,50,2374,3,39,-1,23
5305,10744920022789870849,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2791bbe1,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79
5306,10744954741189588289,0,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73a00a56,a5bce124,1,0,19950,320,50,1800,3,167,100081,23
5307,10744960317152245948,1,14102100,1002,0,ff18c3d1,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,2e67f241,2b7af0dd,72dab84d,0,0,21680,320,50,2496,3,167,100199,23
5308,10745253177660824442,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,881ab699,ecb851b2,1,0,15706,320,50,1722,0,35,100084,79
5309,10745491090175339635,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,45504034,4c8aeb60,1,0,15707,320,50,1722,0,35,100083,79
5310,10745536186031424200,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,160a1cfc,14c754ae,1,0,20596,320,50,2161,0,35,-1,157
5311,10745564363075154798,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3cd683e2,607e78f2,1,0,20352,320,50,2333,0,39,-1,157
5312,1074569734222398202,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,029859ec,dab059c4,1,0,20366,320,50,2333,0,39,-1,157
5313,10745822798710017740,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,16a2ff63,0d9ae625,1,0,21611,320,50,2480,3,297,100111,61
5314,10745959655621420525,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7a638e2c,d9577ed1,cf19f7f7,0,0,21296,300,50,2446,3,171,100228,156
5315,10746052524055881020,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,983c7dc1,8571106b,1,0,18993,320,50,2161,0,35,-1,157
5316,10746078875452794752,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84e1fa7a,ecb851b2,1,0,15699,320,50,1722,0,35,-1,79
5317,10746123255807726988,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c287bc7c,23885c9e,1,0,17653,300,250,1994,2,39,100084,33
5318,10746241218406574119,0,14102100,1005,1,2d7bacb1,945bfb4b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2d0a197,f37ed101,1,0,15708,320,50,1722,0,35,-1,79
5319,10746254887066285939,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39cfef32,d9b5648e,0f2161f8,a99f214a,2b576c0d,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
5320,1074627708441503079,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35f4a066,7dc3b26e,1,0,15708,320,50,1722,0,35,100084,79
5321,10746284962168927663,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3774a03e,d787e91b,1,0,17914,320,50,2043,2,39,-1,32
5322,10746290103723799790,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2c763327,906ac007,1,0,20362,320,50,2333,0,39,-1,157
5323,10746338998475414783,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6606462d,f50d4405,1,0,20352,320,50,2333,0,39,-1,157
5324,10746607200389323094,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,8b1aa260,1,0,15702,320,50,1722,0,35,-1,79
5325,1074664155581189879,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,e27dff76,f51246a7,1,0,20980,320,50,2371,0,551,-1,46
5326,10746650285355292829,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff45176b,8a4875bd,1,0,15702,320,50,1722,0,35,100083,79
5327,10746829055424689686,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,676617bf,24f6b932,1,0,15708,320,50,1722,0,35,-1,79
5328,10747022436978297952,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ac5134d,597f7364,1,0,6563,320,50,572,2,39,-1,32
5329,10747180318574479806,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4aedb706,ecb851b2,1,0,15704,320,50,1722,0,35,100084,79
5330,10747228562855148426,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,7abbbd5c,1,0,15705,320,50,1722,0,35,-1,79
5331,10747271672277087535,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,d25693ce,1,0,15699,320,50,1722,0,35,-1,79
5332,10747370945902071398,0,14102100,1002,0,15a497fe,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7a0d4d50,beebe572,0a814229,0,0,17914,320,50,2043,2,39,100084,32
5333,10747506176984312455,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09540974,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
5334,10747515012298053678,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ff12bb3,4ea23a13,1,0,15703,320,50,1722,0,35,-1,79
5335,10747551164991922191,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,e53533e0,ef726eae,1,0,21611,320,50,2480,3,297,100111,61
5336,10747748868664908163,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5d570241,2347f47a,0f2161f8,bf3e0852,d851423b,dc70b0f9,1,3,12000,320,50,1248,2,39,-1,13
5337,10747802540652563535,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,32928f8d,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
5338,10747871012063277847,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39cfef32,d9b5648e,0f2161f8,a99f214a,e38414e1,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
5339,10747901891970851968,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,c9f5ce54,13555279,1,0,21611,320,50,2480,3,297,100111,61
5340,10747934299959974707,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96462a59,1ccc7835,1,0,15708,320,50,1722,0,35,-1,79
5341,10747953934530891558,1,14102100,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e88cf4e,8a4875bd,1,0,20632,320,50,2374,3,39,100119,23
5342,10748056414959742120,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b9585856,36d749e5,1,0,17654,300,250,1994,2,39,-1,33
5343,10748175266941004449,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be7ed412,1f0bc64f,1,0,15704,320,50,1722,0,35,100084,79
5344,10748270733035774111,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4ed2db77,cd5b1559,1,2,18993,320,50,2161,0,35,-1,157
5345,10748271488371365826,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cef1d64e,5096d134,1,0,15706,320,50,1722,0,35,100084,79
5346,10748283629608044257,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc517d6c,edead9f4,1,0,15701,320,50,1722,0,35,-1,79
5347,10748627481873488191,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,31da1bd0,a2405be5,ef726eae,4,0,21665,320,50,2493,3,35,-1,117
5348,10748758099406370026,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,14c754ae,1,0,15703,320,50,1722,0,35,-1,79
5349,10748856646921940401,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,d3b3178d,1,2,15705,320,50,1722,0,35,-1,79
5350,10748898151873789902,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4054826a,1f0bc64f,1,0,15701,320,50,1722,0,35,100084,79
5351,1074892295024367128,0,14102100,1005,0,09c3b4c1,2f1172f7,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,0b921670,b7e932e7,1,0,18993,320,50,2161,0,35,-1,157
5352,10748942569464976100,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1412955e,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
5353,10749375030790919129,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,be87996b,1,2,15701,320,50,1722,0,35,-1,79
5354,10749770296721843972,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,711ee120,1,0,15708,320,50,1722,0,35,-1,79
5355,10749857654440279676,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,4b34aba3,bd618be1,1,0,21611,320,50,2480,3,297,100111,61
5356,10749909933087547170,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,456216b3,4ea23a13,1,0,15706,320,50,1722,0,35,-1,79
5357,10749945895996261002,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46773ced,2203a096,1,0,15708,320,50,1722,0,35,-1,79
5358,10749971625567473140,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9997b184,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
5359,10749989956398034212,0,14102100,1005,0,c96057c1,9425ad2a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,503db16e,5ec45883,1,0,19772,320,50,2227,0,687,100075,48
5360,10750068788682117786,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5f06178e,779d90c2,1,0,15708,320,50,1722,0,35,-1,79
5361,10750264455219210191,0,14102100,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45b3309b,76dc4769,1,0,19950,320,50,1800,3,167,100074,23
5362,10750729290968443139,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3cd683e2,607e78f2,1,0,20352,320,50,2333,0,39,-1,157
5363,10751166300352141796,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,602841e8,6332421a,1,0,15703,320,50,1722,0,35,100084,79
5364,10751331888704125109,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,82310cab,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
5365,10751728645188954736,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,10d3d398,b3f4c8ce,1,0,18993,320,50,2161,0,35,100037,157
5366,10751818832544235261,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e530903,597f7364,1,0,19772,320,50,2227,0,687,100077,48
5367,10751902961708477048,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,14eedf3f,b4e612c1,1,0,12000,320,50,1248,2,39,100034,13
5368,10752042561941272051,0,14102100,1005,0,803ffc86,8ab8ad36,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,723adbe8,d6e0e6ff,1,0,20596,320,50,2161,0,35,-1,157
5369,10752146106714156414,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bff9eb12,04f5b394,1,0,15702,320,50,1722,0,35,100084,79
5370,10752188814698853555,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,94aa4d1d,9db53c3c,1,0,15705,320,50,1722,0,35,100084,79
5371,1075224527555898663,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,592dcc7c,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
5372,10752325239498668269,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2cecf0c0,9868c918,1,0,17037,320,50,1934,2,39,-1,16
5373,10752356927163345112,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,327fec49,2891f384,1,0,18993,320,50,2161,0,35,100160,157
5374,10752555149711262174,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b965340d,5ef191d3,1,0,19771,320,50,2227,0,687,100077,48
5375,10752787514410897407,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84c8cbe7,f0e794f8,1,0,15701,320,50,1722,0,35,100084,79
5376,10752843795950362683,0,14102100,1005,0,52c67a67,c4d600ad,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8997fede,7abbbd5c,1,0,20352,320,50,2333,0,39,100034,157
5377,10753164300014796284,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,6394f6f6,03683bd4,1,0,18648,320,50,1092,3,1835,100156,61
5378,10753220111858288256,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,547497bc,aad45b01,1,0,20980,320,50,2371,0,551,-1,46
5379,10753361253598757856,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47dfb6bf,4ea23a13,1,0,15702,320,50,1722,0,35,-1,79
5380,1075339730105294315,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,e5896bd3,6e5b2344,1,0,21611,320,50,2480,3,297,100111,61
5381,10753463857765319236,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,4da22977,0ae855b7,1f0bc64f,1,2,6616,320,50,576,2,35,-1,32
5382,1075357378615789004,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84459f99,81b42528,1,0,15708,320,50,1722,0,35,100084,79
5383,10753658491098005359,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbf394c0,c144e605,1,0,15701,320,50,1722,0,35,-1,79
5384,10753738995751387636,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8fe536b7,553f099b,1,0,15703,320,50,1722,0,35,-1,79
5385,10753783781408002587,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16ce68dc,76dc4769,1,0,15707,320,50,1722,0,35,-1,79
5386,10753970822756005634,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6dade07c,744ae245,1,0,20596,320,50,2161,0,35,-1,157
5387,10754034745135373431,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,6202acff,7801e8d9,0f2161f8,b3046145,c5b48732,0153a639,4,0,20366,320,50,2333,0,39,-1,157
5388,10754170612712069154,0,14102100,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f91f3883,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
5389,10754312744326220482,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,32fb1889,779d90c2,1,0,15704,320,50,1722,0,35,-1,79
5390,10754366333757080985,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f94807ac,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
5391,10754469086787075775,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,484deefa,84ebbcd4,1,0,17653,300,250,1994,2,39,100084,33
5392,10754711163710379276,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,588ce16a,43a30462,1,0,18993,320,50,2161,0,35,100210,157
5393,10754739990283220127,1,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,169b0826,4ea23a13,1,0,18993,320,50,2161,0,35,-1,157
5394,10754773640627432706,0,14102100,1005,1,fd309fe8,f436b08f,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,d5b9a501,900981af,1,2,18993,320,50,2161,0,35,100130,157
5395,10754788990786774939,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6c1e2c26,d17a0181,1,0,15707,320,50,1722,0,35,-1,79
5396,10754867280992914533,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,6ea0a4c8,63a7aa5e,684581ce,4,0,21665,320,50,2493,3,35,-1,117
5397,10755715367269726889,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e999863,8e981c91,1,2,15708,320,50,1722,0,35,100083,79
5398,10755717859109070374,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,43d7cd56,0d2aee01,1,0,20366,320,50,2333,0,39,-1,157
5399,10755737984572392782,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8915307f,84ebbcd4,1,0,18993,320,50,2161,0,35,-1,157
5400,10755965444488980230,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,9b9055e9,4ea23a13,1,0,20596,320,50,2161,0,35,-1,157
5401,10756021158103949897,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5ac4d4de,094a45eb,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
5402,1075610079352915145,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5d9ed0d,36d749e5,1,0,15705,320,50,1722,0,35,-1,79
5403,10756289142192113232,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63fc4ade,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
5404,10756411252594633589,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,96ad20cd,24f6b932,1,0,21611,320,50,2480,3,297,100111,61
5405,107568179473234729,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,f9a8cecf,36c6b1de,1,2,377,320,50,112,3,1319,100148,15
5406,10756908082489699052,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b697be1,1f0bc64f,1,0,15701,320,50,1722,0,35,100084,79
5407,10756932388146220886,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e13448f6,76dc4769,1,0,20093,300,250,2295,2,35,100081,23
5408,10756951775691993633,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,02283974,a5bce124,1,0,17614,320,50,1993,2,1063,100084,33
5409,10757170420843361713,1,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1218a73e,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
5410,1075728396702725157,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9dc31a6,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
5411,10757328773195671767,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,3de05cb4,1,2,15706,320,50,1722,0,35,-1,79
5412,10757442399683758983,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddda2da7,711ee120,1,0,15699,320,50,1722,0,35,100083,79
5413,10757627304673507614,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,ca2f0079,d6e0e6ff,1,0,18993,320,50,2161,0,35,-1,157
5414,10757755147877922748,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ecbc6e08,4ea23a13,1,0,15701,320,50,1722,0,35,-1,79
5415,10757803210878246944,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,927f141f,5096d134,1,0,15707,320,50,1722,0,35,100084,79
5416,10757842625028774270,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,1b190e80,ee2ccecf,ecb851b2,4,0,21665,320,50,2493,3,35,-1,117
5417,10757876105145152611,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,6bef071f,cee7a5bb,be74e6fe,4,0,21310,320,50,2449,0,163,100241,91
5418,10758112635236903887,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b2519a4f,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
5419,10758148552839985317,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f4dc433,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
5420,10758239116240973479,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2cf889be,be87996b,1,2,15705,320,50,1722,0,35,-1,79
5421,10758300134640900475,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,955e6c8b,93dd64c2,1,0,20596,320,50,2161,0,35,-1,157
5422,1075837745537801347,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,ecb851b2,1,0,15706,320,50,1722,0,35,-1,79
5423,10758582055945022172,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,69237b80,8a4875bd,1,0,15704,320,50,1722,0,35,100083,79
5424,10758636266321062653,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,51aeca1f,1f0bc64f,1,0,6557,320,50,571,2,39,-1,32
5425,10758799682663519133,1,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,38c8641d,c025f600,eb4d3131,0,0,21661,320,50,2446,3,171,100228,156
5426,10758854840613729266,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4a9ed8c4,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
5427,10758890752436462950,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,50c4ddcc,5252902e,7abbbd5c,4,0,21665,320,50,2493,3,35,100050,117
5428,10759016159001877850,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ca91ff47,4ea23a13,1,0,15707,320,50,1722,0,35,100083,79
5429,10759203356159564601,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ffb8b206,36d749e5,1,0,15702,320,50,1722,0,35,-1,79
5430,10759436623144619327,0,14102100,1005,0,5c6f356c,6c0ec9b4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,96d591f2,84ebbcd4,1,0,20363,216,36,2333,0,39,-1,157
5431,10759767235972568466,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,255da9e3,4962150e,1,0,15703,320,50,1722,0,35,-1,79
5432,10759768075728550725,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fbc7a44c,0f086703,1,0,18993,320,50,2161,0,35,-1,157
5433,10759935735888877896,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,c846793c,542422a7,1,0,21611,320,50,2480,3,297,100111,61
5434,10760025602041009545,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0810137c,aad45b01,1,0,20508,320,50,2351,3,163,-1,61
5435,10760049520466613552,0,14102100,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8b87b89,26c9594e,1,0,17893,320,50,2039,2,39,100077,32
